id,subject,key,datetime,ip,Temperature,Pressure,Humidity,VoC,CO2,Altitude
290681,SPXEGN1TGSB2IKT9 | 1733728155,SPXEGN1TGSB2IKT9,2024-12-09 16:09:15,210.99.114.165,31.25,1018.23,13.73,426.64,25348.03,-41.55
290629,SPXEGN1TGSB2IKT9 | 1733727584,SPXEGN1TGSB2IKT9,2024-12-09 15:59:44,210.99.114.165,31.28,1018.11,13.52,424.46,25073.33,-40.38
290574,SPXEGN1TGSB2IKT9 | 1733726967,SPXEGN1TGSB2IKT9,2024-12-09 15:49:27,210.99.114.165,31.45,1018.05,13.42,423.39,24937.54,-39.97
290522,SPXEGN1TGSB2IKT9 | 1733726393,SPXEGN1TGSB2IKT9,2024-12-09 15:39:53,210.99.114.165,31.66,1018.18,13.36,427.46,25452.26,-41.05
290466,SPXEGN1TGSB2IKT9 | 1733725776,SPXEGN1TGSB2IKT9,2024-12-09 15:29:36,210.99.114.165,31.7,1018.06,13.35,424.73,25107.39,-39.97
290414,SPXEGN1TGSB2IKT9 | 1733725155,SPXEGN1TGSB2IKT9,2024-12-09 15:19:15,210.99.114.165,31.6,1017.92,13.31,431.05,25910.84,-38.81
290361,SPXEGN1TGSB2IKT9 | 1733724581,SPXEGN1TGSB2IKT9,2024-12-09 15:09:41,210.99.114.165,31.56,1017.96,13.31,430.77,25875.08,-39.06
290306,SPXEGN1TGSB2IKT9 | 1733723964,SPXEGN1TGSB2IKT9,2024-12-09 14:59:24,210.99.114.165,31.48,1017.86,13.28,434.42,26344.86,-38.23
290253,SPXEGN1TGSB2IKT9 | 1733723384,SPXEGN1TGSB2IKT9,2024-12-09 14:49:44,210.99.114.165,31.44,1018.05,13.25,439.28,26977.85,-40.05
290197,SPXEGN1TGSB2IKT9 | 1733722763,SPXEGN1TGSB2IKT9,2024-12-09 14:39:23,210.99.114.165,31.41,1018.09,13.2,438.71,26902.25,-40.22
290144,SPXEGN1TGSB2IKT9 | 1733722159,SPXEGN1TGSB2IKT9,2024-12-09 14:29:19,210.99.114.165,31.37,1018.08,13.23,438.99,26939.9,-40.05
290093,SPXEGN1TGSB2IKT9 | 1733721582,SPXEGN1TGSB2IKT9,2024-12-09 14:19:42,210.99.114.165,31.37,1018.21,13.25,441.03,27206.49,-41.3
290037,SPXEGN1TGSB2IKT9 | 1733720969,SPXEGN1TGSB2IKT9,2024-12-09 14:09:29,210.99.114.165,31.36,1018.29,13.18,441.61,27283.31,-41.88
289986,SPXEGN1TGSB2IKT9 | 1733720397,SPXEGN1TGSB2IKT9,2024-12-09 13:59:57,210.99.114.165,31.39,1018.29,13.06,446.94,27989.27,-41.79
289930,SPXEGN1TGSB2IKT9 | 1733719781,SPXEGN1TGSB2IKT9,2024-12-09 13:49:41,210.99.114.165,31.37,1018.48,13.02,451.78,28639.03,-43.45
289874,SPXEGN1TGSB2IKT9 | 1733719160,SPXEGN1TGSB2IKT9,2024-12-09 13:39:20,210.99.114.165,31.25,1018.48,12.99,455.49,29140.96,-43.62
289822,SPXEGN1TGSB2IKT9 | 1733718579,SPXEGN1TGSB2IKT9,2024-12-09 13:29:39,210.99.114.165,31.15,1018.67,12.98,460.2,29786.28,-45.03
289766,SPXEGN1TGSB2IKT9 | 1733717963,SPXEGN1TGSB2IKT9,2024-12-09 13:19:23,210.99.114.165,31.08,1018.78,13.0,463.72,30272.71,-45.94
289715,SPXEGN1TGSB2IKT9 | 1733717386,SPXEGN1TGSB2IKT9,2024-12-09 13:09:46,210.99.114.165,31.02,1018.87,12.9,465.67,30542.92,-46.69
289659,SPXEGN1TGSB2IKT9 | 1733716765,SPXEGN1TGSB2IKT9,2024-12-09 12:59:25,210.99.114.165,30.95,1019.14,12.85,471.26,31327.79,-48.76
289608,SPXEGN1TGSB2IKT9 | 1733716188,SPXEGN1TGSB2IKT9,2024-12-09 12:49:48,210.99.114.165,30.9,1019.2,12.84,478.36,32338.14,-49.42
289553,SPXEGN1TGSB2IKT9 | 1733715568,SPXEGN1TGSB2IKT9,2024-12-09 12:39:28,210.99.114.165,30.8,1019.43,12.75,484.27,33191.05,-51.24
289502,SPXEGN1TGSB2IKT9 | 1733714988,SPXEGN1TGSB2IKT9,2024-12-09 12:29:48,210.99.114.165,30.72,1019.58,12.75,487.81,33707.95,-52.49
289446,SPXEGN1TGSB2IKT9 | 1733714369,SPXEGN1TGSB2IKT9,2024-12-09 12:19:29,210.99.114.165,30.67,1019.65,12.73,488.16,33760.28,-53.23
289394,SPXEGN1TGSB2IKT9 | 1733713798,SPXEGN1TGSB2IKT9,2024-12-09 12:09:58,210.99.114.165,30.62,1019.79,12.87,484.97,33293.47,-54.31
289339,SPXEGN1TGSB2IKT9 | 1733713178,SPXEGN1TGSB2IKT9,2024-12-09 11:59:38,210.99.114.165,30.51,1020.03,12.96,487.1,33603.73,-56.21
289283,SPXEGN1TGSB2IKT9 | 1733712564,SPXEGN1TGSB2IKT9,2024-12-09 11:49:24,210.99.114.165,30.41,1020.13,13.02,491.4,34236.72,-57.12
289231,SPXEGN1TGSB2IKT9 | 1733711993,SPXEGN1TGSB2IKT9,2024-12-09 11:39:53,210.99.114.165,30.27,1020.45,13.13,489.6,33970.86,-59.61
289175,SPXEGN1TGSB2IKT9 | 1733711379,SPXEGN1TGSB2IKT9,2024-12-09 11:29:39,210.99.114.165,30.06,1020.71,13.18,492.49,34397.71,-61.93
289120,SPXEGN1TGSB2IKT9 | 1733710764,SPXEGN1TGSB2IKT9,2024-12-09 11:19:24,210.99.114.165,29.95,1020.75,13.18,498.75,35330.86,-62.26
289066,SPXEGN1TGSB2IKT9 | 1733710158,SPXEGN1TGSB2IKT9,2024-12-09 11:09:18,210.99.114.165,29.86,1021.03,13.25,500.63,35612.27,-64.74
289014,SPXEGN1TGSB2IKT9 | 1733709588,SPXEGN1TGSB2IKT9,2024-12-09 10:59:48,210.99.114.165,29.78,1021.12,13.3,492.49,34397.71,-65.24
288958,SPXEGN1TGSB2IKT9 | 1733708976,SPXEGN1TGSB2IKT9,2024-12-09 10:49:36,210.99.114.165,29.69,1021.45,13.3,498.01,35219.18,-68.13
288902,SPXEGN1TGSB2IKT9 | 1733708366,SPXEGN1TGSB2IKT9,2024-12-09 10:39:26,210.99.114.165,29.63,1021.53,13.32,505.56,36359.38,-68.71
288850,SPXEGN1TGSB2IKT9 | 1733707798,SPXEGN1TGSB2IKT9,2024-12-09 10:29:58,210.99.114.165,29.59,1021.5,13.36,505.56,36359.38,-68.46
288796,SPXEGN1TGSB2IKT9 | 1733707181,SPXEGN1TGSB2IKT9,2024-12-09 10:19:41,210.99.114.165,29.51,1021.76,13.43,504.79,36243.03,-70.53
288740,SPXEGN1TGSB2IKT9 | 1733706560,SPXEGN1TGSB2IKT9,2024-12-09 10:09:20,210.99.114.165,29.44,1021.86,13.42,506.71,36535.09,-71.52
288688,SPXEGN1TGSB2IKT9 | 1733705988,SPXEGN1TGSB2IKT9,2024-12-09 09:59:48,210.99.114.165,29.32,1021.73,13.43,510.2,37069.43,-70.45
288633,SPXEGN1TGSB2IKT9 | 1733705373,SPXEGN1TGSB2IKT9,2024-12-09 09:49:33,210.99.114.165,29.16,1021.47,13.44,516.92,38110.08,-68.3
288577,SPXEGN1TGSB2IKT9 | 1733704756,SPXEGN1TGSB2IKT9,2024-12-09 09:39:16,210.99.114.165,29.07,1021.41,13.47,520.15,38614.59,-67.72
288526,SPXEGN1TGSB2IKT9 | 1733704184,SPXEGN1TGSB2IKT9,2024-12-09 09:29:44,210.99.114.165,28.9,1021.38,13.53,523.01,39064.04,-67.3
288470,SPXEGN1TGSB2IKT9 | 1733703566,SPXEGN1TGSB2IKT9,2024-12-09 09:19:26,210.99.114.165,28.71,1021.28,13.56,525.07,39389.68,-66.64
288418,SPXEGN1TGSB2IKT9 | 1733702991,SPXEGN1TGSB2IKT9,2024-12-09 09:09:51,210.99.114.165,28.55,1021.4,13.6,529.23,40052.9,-67.72
288363,SPXEGN1TGSB2IKT9 | 1733702373,SPXEGN1TGSB2IKT9,2024-12-09 08:59:33,210.99.114.165,28.36,1021.4,13.74,527.14,39719.24,-67.72
288311,SPXEGN1TGSB2IKT9 | 1733701799,SPXEGN1TGSB2IKT9,2024-12-09 08:49:59,210.99.114.165,28.13,1021.31,13.9,532.61,40595.29,-66.97
288255,SPXEGN1TGSB2IKT9 | 1733701178,SPXEGN1TGSB2IKT9,2024-12-09 08:39:38,210.99.114.165,27.85,1021.24,14.16,531.34,40390.7,-66.31
288201,SPXEGN1TGSB2IKT9 | 1733700564,SPXEGN1TGSB2IKT9,2024-12-09 08:29:24,210.99.114.165,27.47,1021.21,14.85,530.49,40255.02,-66.06
288148,SPXEGN1TGSB2IKT9 | 1733699982,SPXEGN1TGSB2IKT9,2024-12-09 08:19:42,210.99.114.165,27.39,1021.24,14.89,538.2,41499.52,-66.39
288093,SPXEGN1TGSB2IKT9 | 1733699365,SPXEGN1TGSB2IKT9,2024-12-09 08:09:25,210.99.114.165,27.37,1021.17,15.14,546.58,42874.7,-65.9
288038,SPXEGN1TGSB2IKT9 | 1733698759,SPXEGN1TGSB2IKT9,2024-12-09 07:59:19,210.99.114.165,27.25,1021.19,15.5,559.42,45024.93,-65.81
287987,SPXEGN1TGSB2IKT9 | 1733698183,SPXEGN1TGSB2IKT9,2024-12-09 07:49:43,210.99.114.165,27.21,1021.13,13.38,582.9,49093.23,-65.32
287932,SPXEGN1TGSB2IKT9 | 1733697566,SPXEGN1TGSB2IKT9,2024-12-09 07:39:26,210.99.114.165,27.19,1021.04,13.11,583.41,49183.59,-64.66
287878,SPXEGN1TGSB2IKT9 | 1733696959,SPXEGN1TGSB2IKT9,2024-12-09 07:29:19,210.99.114.165,27.23,1021.0,13.1,578.35,48290.79,-64.33
287826,SPXEGN1TGSB2IKT9 | 1733696385,SPXEGN1TGSB2IKT9,2024-12-09 07:19:45,210.99.114.165,27.29,1021.06,13.39,574.36,47593.46,-64.9
287769,SPXEGN1TGSB2IKT9 | 1733695754,SPXEGN1TGSB2IKT9,2024-12-09 07:09:14,210.99.114.165,27.35,1021.08,13.18,582.9,49093.23,-65.07
287718,SPXEGN1TGSB2IKT9 | 1733695165,SPXEGN1TGSB2IKT9,2024-12-09 06:59:25,210.99.114.165,27.37,1020.83,13.02,581.88,48913.11,-63.08
287667,SPXEGN1TGSB2IKT9 | 1733694550,SPXEGN1TGSB2IKT9,2024-12-09 06:49:10,210.99.114.165,27.18,1020.73,12.66,585.97,49638.95,-62.17
287619,SPXEGN1TGSB2IKT9 | 1733693999,SPXEGN1TGSB2IKT9,2024-12-09 06:39:59,210.99.114.165,27.26,1020.67,12.64,577.84,48202.66,-61.59
287568,SPXEGN1TGSB2IKT9 | 1733693392,SPXEGN1TGSB2IKT9,2024-12-09 06:29:52,210.99.114.165,27.3,1020.53,12.84,578.85,48378.99,-60.52
287520,SPXEGN1TGSB2IKT9 | 1733692761,SPXEGN1TGSB2IKT9,2024-12-09 06:19:21,210.99.114.165,27.3,1020.43,12.74,578.85,48378.99,-59.69
287473,SPXEGN1TGSB2IKT9 | 1733692168,SPXEGN1TGSB2IKT9,2024-12-09 06:09:28,210.99.114.165,27.32,1020.49,12.66,581.37,48823.54,-60.1
287425,SPXEGN1TGSB2IKT9 | 1733691574,SPXEGN1TGSB2IKT9,2024-12-09 05:59:34,210.99.114.165,27.37,1020.59,12.63,587.52,49915.2,-61.01
287375,SPXEGN1TGSB2IKT9 | 1733690963,SPXEGN1TGSB2IKT9,2024-12-09 05:49:23,210.99.114.165,27.39,1020.58,12.64,583.41,49183.59,-60.85
287323,SPXEGN1TGSB2IKT9 | 1733690354,SPXEGN1TGSB2IKT9,2024-12-09 05:39:14,210.99.114.165,27.42,1020.55,12.65,581.37,48823.54,-60.77
287273,SPXEGN1TGSB2IKT9 | 1733689756,SPXEGN1TGSB2IKT9,2024-12-09 05:29:16,210.99.114.165,27.45,1020.61,12.66,571.41,47079.84,-61.1
287232,SPXEGN1TGSB2IKT9 | 1733689177,SPXEGN1TGSB2IKT9,2024-12-09 05:19:37,210.99.114.165,27.46,1020.46,12.65,575.85,47853.23,-60.02
287182,SPXEGN1TGSB2IKT9 | 1733688570,SPXEGN1TGSB2IKT9,2024-12-09 05:09:30,210.99.114.165,27.44,1020.48,12.67,577.34,48114.96,-60.1
287135,SPXEGN1TGSB2IKT9 | 1733687977,SPXEGN1TGSB2IKT9,2024-12-09 04:59:37,210.99.114.165,27.46,1020.53,12.66,579.35,48467.45,-60.35
287086,SPXEGN1TGSB2IKT9 | 1733687365,SPXEGN1TGSB2IKT9,2024-12-09 04:49:25,210.99.114.165,27.48,1020.75,12.64,578.85,48378.99,-62.26
287039,SPXEGN1TGSB2IKT9 | 1733686794,SPXEGN1TGSB2IKT9,2024-12-09 04:39:54,210.99.114.165,27.5,1021.02,12.65,570.43,46910.58,-64.57
286990,SPXEGN1TGSB2IKT9 | 1733686161,SPXEGN1TGSB2IKT9,2024-12-09 04:29:21,210.99.114.165,27.5,1020.94,12.65,576.35,47940.16,-63.83
286945,SPXEGN1TGSB2IKT9 | 1733685556,SPXEGN1TGSB2IKT9,2024-12-09 04:19:16,210.99.114.165,27.5,1020.94,12.63,575.85,47853.23,-63.83
286907,SPXEGN1TGSB2IKT9 | 1733684991,SPXEGN1TGSB2IKT9,2024-12-09 04:09:51,210.99.114.165,27.49,1021.09,12.6,583.92,49274.04,-65.07
286857,SPXEGN1TGSB2IKT9 | 1733684366,SPXEGN1TGSB2IKT9,2024-12-09 03:59:26,210.99.114.165,27.52,1021.28,12.62,578.35,48290.79,-66.56
286817,SPXEGN1TGSB2IKT9 | 1733683769,SPXEGN1TGSB2IKT9,2024-12-09 03:49:29,210.99.114.165,27.52,1021.27,12.63,579.35,48467.45,-66.72
286768,SPXEGN1TGSB2IKT9 | 1733683165,SPXEGN1TGSB2IKT9,2024-12-09 03:39:25,210.99.114.165,27.51,1021.19,12.62,584.94,49456.06,-65.9
286723,SPXEGN1TGSB2IKT9 | 1733682568,SPXEGN1TGSB2IKT9,2024-12-09 03:29:28,210.99.114.165,27.52,1021.28,12.62,589.6,50286.98,-66.48
286673,SPXEGN1TGSB2IKT9 | 1733681974,SPXEGN1TGSB2IKT9,2024-12-09 03:19:34,210.99.114.165,27.52,1021.48,12.62,594.33,51138.23,-68.21
286625,SPXEGN1TGSB2IKT9 | 1733681399,SPXEGN1TGSB2IKT9,2024-12-09 03:09:59,210.99.114.165,27.51,1021.45,12.63,599.13,52010.73,-68.05
286573,SPXEGN1TGSB2IKT9 | 1733680798,SPXEGN1TGSB2IKT9,2024-12-09 02:59:58,210.99.114.165,27.54,1021.35,12.6,606.21,53309.61,-67.3
286518,SPXEGN1TGSB2IKT9 | 1733680183,SPXEGN1TGSB2IKT9,2024-12-09 02:49:43,210.99.114.165,27.56,1021.3,12.61,602.92,52704.4,-66.97
286462,SPXEGN1TGSB2IKT9 | 1733679563,SPXEGN1TGSB2IKT9,2024-12-09 02:39:23,210.99.114.165,27.56,1021.18,12.61,605.11,53106.74,-65.9
286410,SPXEGN1TGSB2IKT9 | 1733678993,SPXEGN1TGSB2IKT9,2024-12-09 02:29:53,210.99.114.165,27.58,1021.15,12.6,602.38,52604.42,-65.57
286354,SPXEGN1TGSB2IKT9 | 1733678372,SPXEGN1TGSB2IKT9,2024-12-09 02:19:32,210.99.114.165,27.58,1021.22,12.59,605.66,53208.12,-66.31
286302,SPXEGN1TGSB2IKT9 | 1733677797,SPXEGN1TGSB2IKT9,2024-12-09 02:09:57,210.99.114.165,27.6,1021.16,12.6,600.21,52207.47,-65.81
286246,SPXEGN1TGSB2IKT9 | 1733677166,SPXEGN1TGSB2IKT9,2024-12-09 01:59:26,210.99.114.165,27.61,1021.01,12.57,602.92,52704.4,-64.41
286191,SPXEGN1TGSB2IKT9 | 1733676558,SPXEGN1TGSB2IKT9,2024-12-09 01:49:18,210.99.114.165,27.6,1020.94,12.55,602.38,52604.42,-63.83
286139,SPXEGN1TGSB2IKT9 | 1733675988,SPXEGN1TGSB2IKT9,2024-12-09 01:39:48,210.99.114.165,27.62,1021.1,12.53,606.76,53411.54,-65.15
286083,SPXEGN1TGSB2IKT9 | 1733675367,SPXEGN1TGSB2IKT9,2024-12-09 01:29:27,210.99.114.165,27.64,1021.2,12.53,604.02,52905.01,-65.9
286028,SPXEGN1TGSB2IKT9 | 1733674760,SPXEGN1TGSB2IKT9,2024-12-09 01:19:20,210.99.114.165,27.63,1021.21,12.54,602.38,52604.42,-66.23
285976,SPXEGN1TGSB2IKT9 | 1733674182,SPXEGN1TGSB2IKT9,2024-12-09 01:09:42,210.99.114.165,27.64,1021.12,12.56,599.67,52109.05,-65.4
285920,SPXEGN1TGSB2IKT9 | 1733673558,SPXEGN1TGSB2IKT9,2024-12-09 00:59:18,210.99.114.165,27.63,1021.04,12.57,604.02,52905.01,-64.66
285868,SPXEGN1TGSB2IKT9 | 1733672984,SPXEGN1TGSB2IKT9,2024-12-09 00:49:44,210.99.114.165,27.64,1021.02,12.58,600.21,52207.47,-64.41
285813,SPXEGN1TGSB2IKT9 | 1733672366,SPXEGN1TGSB2IKT9,2024-12-09 00:39:26,210.99.114.165,27.66,1020.95,12.6,604.02,52905.01,-63.99
285761,SPXEGN1TGSB2IKT9 | 1733671788,SPXEGN1TGSB2IKT9,2024-12-09 00:29:48,210.99.114.165,27.66,1020.98,12.6,601.29,52405.48,-64.16
285708,SPXEGN1TGSB2IKT9 | 1733671169,SPXEGN1TGSB2IKT9,2024-12-09 00:19:29,210.99.114.165,27.65,1021.03,12.62,602.92,52704.4,-64.74
285656,SPXEGN1TGSB2IKT9 | 1733670597,SPXEGN1TGSB2IKT9,2024-12-09 00:09:57,210.99.114.165,27.64,1021.15,12.62,592.21,50757.36,-65.73
285600,SPXEGN1TGSB2IKT9 | 1733669978,SPXEGN1TGSB2IKT9,2024-12-08 23:59:38,210.99.114.165,27.64,1021.12,12.61,601.29,52405.48,-65.48
285544,SPXEGN1TGSB2IKT9 | 1733669364,SPXEGN1TGSB2IKT9,2024-12-08 23:49:24,210.99.114.165,27.65,1021.14,12.64,598.06,51814.93,-65.4
285495,SPXEGN1TGSB2IKT9 | 1733668793,SPXEGN1TGSB2IKT9,2024-12-08 23:39:53,210.99.114.165,27.66,1021.16,12.66,600.21,52207.47,-65.73
285441,SPXEGN1TGSB2IKT9 | 1733668175,SPXEGN1TGSB2IKT9,2024-12-08 23:29:35,210.99.114.165,27.66,1021.12,12.65,599.13,52010.73,-65.4
285389,SPXEGN1TGSB2IKT9 | 1733667598,SPXEGN1TGSB2IKT9,2024-12-08 23:19:58,210.99.114.165,27.67,1021.1,12.66,603.47,52804.48,-65.15
285333,SPXEGN1TGSB2IKT9 | 1733666979,SPXEGN1TGSB2IKT9,2024-12-08 23:09:39,210.99.114.165,27.66,1021.25,12.65,597.52,51717.45,-66.39
285279,SPXEGN1TGSB2IKT9 | 1733666361,SPXEGN1TGSB2IKT9,2024-12-08 22:59:21,210.99.114.165,27.66,1021.19,12.62,602.92,52704.4,-66.06
285227,SPXEGN1TGSB2IKT9 | 1733665787,SPXEGN1TGSB2IKT9,2024-12-08 22:49:47,210.99.114.165,27.66,1021.26,12.62,600.21,52207.47,-66.48
285171,SPXEGN1TGSB2IKT9 | 1733665172,SPXEGN1TGSB2IKT9,2024-12-08 22:39:32,210.99.114.165,27.67,1021.27,12.64,600.21,52207.47,-66.64
285118,SPXEGN1TGSB2IKT9 | 1733664558,SPXEGN1TGSB2IKT9,2024-12-08 22:29:18,210.99.114.165,27.65,1021.17,12.67,599.67,52109.05,-65.81
285066,SPXEGN1TGSB2IKT9 | 1733663986,SPXEGN1TGSB2IKT9,2024-12-08 22:19:46,210.99.114.165,27.65,1021.06,12.68,601.29,52405.48,-64.82
285010,SPXEGN1TGSB2IKT9 | 1733663370,SPXEGN1TGSB2IKT9,2024-12-08 22:09:30,210.99.114.165,27.64,1021.09,12.66,601.29,52405.48,-64.99
284958,SPXEGN1TGSB2IKT9 | 1733662798,SPXEGN1TGSB2IKT9,2024-12-08 21:59:58,210.99.114.165,27.64,1021.05,12.65,600.75,52306.33,-64.74
284902,SPXEGN1TGSB2IKT9 | 1733662185,SPXEGN1TGSB2IKT9,2024-12-08 21:49:45,210.99.114.165,27.65,1020.97,12.62,599.13,52010.73,-64.24
284845,SPXEGN1TGSB2IKT9 | 1733661565,SPXEGN1TGSB2IKT9,2024-12-08 21:39:25,210.99.114.165,27.64,1020.88,12.62,604.02,52905.01,-63.42
284792,SPXEGN1TGSB2IKT9 | 1733660990,SPXEGN1TGSB2IKT9,2024-12-08 21:29:50,210.99.114.165,27.64,1020.85,12.61,608.42,53718.89,-63.25
284736,SPXEGN1TGSB2IKT9 | 1733660378,SPXEGN1TGSB2IKT9,2024-12-08 21:19:38,210.99.114.165,27.65,1020.82,12.59,607.32,53513.77,-62.92
284681,SPXEGN1TGSB2IKT9 | 1733659763,SPXEGN1TGSB2IKT9,2024-12-08 21:09:23,210.99.114.165,27.65,1020.73,12.56,610.09,54028.8,-62.09
284627,SPXEGN1TGSB2IKT9 | 1733659159,SPXEGN1TGSB2IKT9,2024-12-08 20:59:19,210.99.114.165,27.65,1020.75,12.55,608.42,53718.89,-62.26
284576,SPXEGN1TGSB2IKT9 | 1733658588,SPXEGN1TGSB2IKT9,2024-12-08 20:49:48,210.99.114.165,27.65,1020.73,12.54,606.76,53411.54,-62.17
284521,SPXEGN1TGSB2IKT9 | 1733657972,SPXEGN1TGSB2IKT9,2024-12-08 20:39:32,210.99.114.165,27.66,1020.75,12.51,609.54,53925.14,-62.42
284468,SPXEGN1TGSB2IKT9 | 1733657397,SPXEGN1TGSB2IKT9,2024-12-08 20:29:57,210.99.114.165,27.65,1020.72,12.49,608.98,53821.96,-62.09
284414,SPXEGN1TGSB2IKT9 | 1733656777,SPXEGN1TGSB2IKT9,2024-12-08 20:19:37,210.99.114.165,27.65,1020.73,12.47,609.54,53925.14,-62.26
284357,SPXEGN1TGSB2IKT9 | 1733656163,SPXEGN1TGSB2IKT9,2024-12-08 20:09:23,210.99.114.165,27.66,1020.74,12.42,608.98,53821.96,-62.26
284306,SPXEGN1TGSB2IKT9 | 1733655593,SPXEGN1TGSB2IKT9,2024-12-08 19:59:53,210.99.114.165,27.69,1020.72,12.41,611.21,54236.78,-62.09
284250,SPXEGN1TGSB2IKT9 | 1733654976,SPXEGN1TGSB2IKT9,2024-12-08 19:49:36,210.99.114.165,27.75,1020.76,12.37,605.66,53208.12,-62.42
284198,SPXEGN1TGSB2IKT9 | 1733654399,SPXEGN1TGSB2IKT9,2024-12-08 19:39:59,210.99.114.165,27.87,1020.78,12.33,608.98,53821.96,-62.5
284142,SPXEGN1TGSB2IKT9 | 1733653786,SPXEGN1TGSB2IKT9,2024-12-08 19:29:46,210.99.114.165,27.93,1020.84,12.37,610.09,54028.8,-63.0
284085,SPXEGN1TGSB2IKT9 | 1733653164,SPXEGN1TGSB2IKT9,2024-12-08 19:19:24,210.99.114.165,27.68,1020.82,12.44,612.9,54551.17,-63.0
284034,SPXEGN1TGSB2IKT9 | 1733652590,SPXEGN1TGSB2IKT9,2024-12-08 19:09:50,210.99.114.165,27.65,1020.81,12.43,612.9,54551.17,-62.75
283978,SPXEGN1TGSB2IKT9 | 1733651966,SPXEGN1TGSB2IKT9,2024-12-08 18:59:26,210.99.114.165,27.64,1020.8,12.42,610.09,54028.8,-62.67
283926,SPXEGN1TGSB2IKT9 | 1733651396,SPXEGN1TGSB2IKT9,2024-12-08 18:49:56,210.99.114.165,27.64,1020.76,12.38,611.21,54236.78,-62.34
283870,SPXEGN1TGSB2IKT9 | 1733650784,SPXEGN1TGSB2IKT9,2024-12-08 18:39:44,210.99.114.165,27.64,1020.77,12.38,613.46,54656.36,-62.59
283814,SPXEGN1TGSB2IKT9 | 1733650168,SPXEGN1TGSB2IKT9,2024-12-08 18:29:28,210.99.114.165,27.64,1020.73,12.41,610.09,54028.8,-62.26
283763,SPXEGN1TGSB2IKT9 | 1733649592,SPXEGN1TGSB2IKT9,2024-12-08 18:19:52,210.99.114.165,27.64,1020.6,12.39,610.09,54028.8,-61.1
283706,SPXEGN1TGSB2IKT9 | 1733648975,SPXEGN1TGSB2IKT9,2024-12-08 18:09:35,210.99.114.165,27.64,1020.55,12.4,612.9,54551.17,-60.6
283658,SPXEGN1TGSB2IKT9 | 1733648449,SPXEGN1TGSB2IKT9,2024-12-08 18:00:49,210.99.114.165,27.64,1020.42,12.39,608.42,53718.89,-59.53
283650,SPXEGN1TGSB2IKT9 | 1733648361,SPXEGN1TGSB2IKT9,2024-12-08 17:59:21,210.99.114.165,27.64,1020.4,12.4,607.87,53616.1,-59.44
283598,SPXEGN1TGSB2IKT9 | 1733647790,SPXEGN1TGSB2IKT9,2024-12-08 17:49:50,210.99.114.165,27.63,1020.43,12.41,609.54,53925.14,-59.77
283546,SPXEGN1TGSB2IKT9 | 1733647221,SPXEGN1TGSB2IKT9,2024-12-08 17:40:21,210.99.114.165,27.63,1020.46,12.41,607.87,53616.1,-59.86
283542,SPXEGN1TGSB2IKT9 | 1733647177,SPXEGN1TGSB2IKT9,2024-12-08 17:39:37,210.99.114.165,27.63,1020.47,12.41,608.42,53718.89,-59.94
283494,SPXEGN1TGSB2IKT9 | 1733646652,SPXEGN1TGSB2IKT9,2024-12-08 17:30:52,210.99.114.165,27.64,1020.48,12.45,607.32,53513.77,-60.1
283487,SPXEGN1TGSB2IKT9 | 1733646564,SPXEGN1TGSB2IKT9,2024-12-08 17:29:24,210.99.114.165,27.64,1020.5,12.45,606.76,53411.54,-60.19
283441,SPXEGN1TGSB2IKT9 | 1733646038,SPXEGN1TGSB2IKT9,2024-12-08 17:20:38,210.99.114.165,27.63,1020.57,12.47,606.76,53411.54,-60.85
283436,SPXEGN1TGSB2IKT9 | 1733645960,SPXEGN1TGSB2IKT9,2024-12-08 17:19:20,210.99.114.165,27.62,1020.57,12.48,602.92,52704.4,-60.77
283388,SPXEGN1TGSB2IKT9 | 1733645432,SPXEGN1TGSB2IKT9,2024-12-08 17:10:32,210.99.114.165,27.62,1020.62,12.51,606.21,53309.61,-61.26
283383,SPXEGN1TGSB2IKT9 | 1733645386,SPXEGN1TGSB2IKT9,2024-12-08 17:09:46,210.99.114.165,27.62,1020.62,12.52,605.11,53106.74,-61.18
283326,SPXEGN1TGSB2IKT9 | 1733644768,SPXEGN1TGSB2IKT9,2024-12-08 16:59:28,210.99.114.165,27.62,1020.74,12.57,604.02,52905.01,-62.17
283275,SPXEGN1TGSB2IKT9 | 1733644199,SPXEGN1TGSB2IKT9,2024-12-08 16:49:59,210.99.114.165,27.62,1020.69,12.58,598.06,51814.93,-61.76
283220,SPXEGN1TGSB2IKT9 | 1733643586,SPXEGN1TGSB2IKT9,2024-12-08 16:39:46,210.99.114.165,27.62,1020.66,12.61,600.21,52207.47,-61.59
283165,SPXEGN1TGSB2IKT9 | 1733642969,SPXEGN1TGSB2IKT9,2024-12-08 16:29:29,210.99.114.165,27.6,1020.61,12.67,602.92,52704.4,-61.01
283112,SPXEGN1TGSB2IKT9 | 1733642398,SPXEGN1TGSB2IKT9,2024-12-08 16:19:58,210.99.114.165,27.59,1020.6,12.69,596.45,51523.29,-61.01
283056,SPXEGN1TGSB2IKT9 | 1733641786,SPXEGN1TGSB2IKT9,2024-12-08 16:09:46,210.99.114.165,27.58,1020.66,12.72,595.92,51426.61,-61.68
282999,SPXEGN1TGSB2IKT9 | 1733641174,SPXEGN1TGSB2IKT9,2024-12-08 15:59:34,210.99.114.165,27.57,1020.61,12.74,592.74,50852.12,-61.1
